,MESS_DATUM,prec_mm,humidity,temp,sun_min,wind_speed,air_pressure,radiation
17162,2020082618,0.2,74.0,17.9,0.0,8.6,1004.9,8.0
17163,2020082619,0.0,77.0,17.6,0.0,8.1,1005.7,1.0
17164,2020082620,0.4,92.0,16.0,0.0,7.5,1006.7,0.0
17165,2020082703,0.0,89.0,15.8,0.0,7.2,1009.3,0.0
17166,2020082704,0.0,83.0,16.0,0.0,8.4,1010.0,0.0
17167,2020082705,0.0,83.0,15.5,0.0,7.6,1011.0,0.0
17168,2020082706,0.0,78.0,15.8,36.0,7.7,1011.6,10.0
17169,2020082707,0.0,72.0,16.1,18.0,8.5,1012.0,35.0
17170,2020082708,0.0,69.0,16.8,13.0,8.0,1012.4,88.0
17171,2020082709,0.0,64.0,17.5,23.0,9.2,1012.9,124.0
17172,2020082710,0.0,58.0,18.4,30.0,8.5,1013.2,128.0
17173,2020082711,0.0,57.0,18.3,35.0,8.4,1013.4,190.0
17174,2020082712,0.0,58.0,18.4,7.0,7.4,1013.5,155.0
17175,2020082713,0.0,55.0,18.7,25.0,7.9,1013.6,159.0
17176,2020082714,0.0,56.0,18.7,12.0,6.9,1013.7,96.0
17177,2020082715,0.0,53.0,18.6,1.0,7.2,1013.8,48.0
17178,2020082716,0.0,54.0,18.3,0.0,6.4,1013.8,118.0
17179,2020082717,0.0,58.0,18.0,1.0,4.8,1013.5,90.0
17180,2020082718,0.0,58.0,17.8,0.0,2.8,1013.5,29.0
17181,2020082719,0.0,70.0,15.9,0.0,1.1,1013.2,7.0
